store_key,store_id,store_name,province_id,province_name
1478,15506,BHX_HCM_BCH - Kho ảo xử lý N/X gia công,1027,Thành phố Hồ Chí Minh
1479,28891,BHX_LDO_CLY - Ngô Quyền,1025,Tỉnh Lâm Đồng
1480,30361,BHX_HCM_BLO - Kho Đóng Gói TĐN Bình Lợi ( HUB ),1027,Thành phố Hồ Chí Minh
1481,6365,BHX_KGI_UMT - Quốc Lộ 63 (Thạnh Yên),1031,Tỉnh An Giang
1482,14492,BHX_DNA_STR - Nại Hiên Đông,1020,Thành phố Đà Nẵng
1483,4414,BHX_HGI_LMY - Thửa 281 Đường 30/4 (Chợ Long Mỹ),1032,Thành phố Cần Thơ
1484,6384,BHX_STR_STR - 102 Phú Lợi,1032,Thành phố Cần Thơ
1485,6290,BHX_HCM_GVA - 62 Nguyễn Văn Nghi,1027,Thành phố Hồ Chí Minh
1486,14979,BHX_PYE_THO - 419 Trần Hưng Đạo,1024,Tỉnh Đắk Lắk
1487,14759,BHX_THO_HLO - TT Hậu Lộc,1015,Tỉnh Thanh Hóa
1488,5284,BHX_CTH_CRA - 35/5K Trần Chiên,1032,Thành phố Cần Thơ
1489,14366,BHX_BDI_QNH - Kho DC Quy Nhơn (Đổi -Trả NCC),1022,Tỉnh Gia Lai
1490,1696,BHX_HCM_BTA - 287 Phan Anh,1027,Thành phố Hồ Chí Minh
1491,10073,BHX_DON_BHO - An Bình,1026,Tỉnh Đồng Nai
1492,5398,BHX_KGI_RGI - 174 Ngô Quyền,1031,Tỉnh An Giang
1493,6031,BHX_BDU_DAN - Thửa 1719 Bình Minh 1,1027,Thành phố Hồ Chí Minh
1494,6468,BHX_NTH_NPH - Khu Phố 2 Phước Dân (Chợ Phú Quý),1023,Tỉnh Khánh Hòa
1495,5807,BHX_BDU_DTI - Thửa 401 Thanh Tuyền (Chợ Bến Súc),1027,Thành phố Hồ Chí Minh
1496,3215,BHX_HCM_Q12 - 61A Đường TX21 (Thạnh Xuân),1027,Thành phố Hồ Chí Minh
1497,2436,BHX_HCM_HMO - 23/3B Phan Văn Hớn,1027,Thành phố Hồ Chí Minh
1498,3105,BHX_HCM_CCH - 161 Bình Mỹ,1027,Thành phố Hồ Chí Minh
1499,28717,BHX_CTH_MQU - Mỹ Qưới,1032,Thành phố Cần Thơ
1500,15103,BHX_TGI_GCO - Bình Xuân,1029,Tỉnh Đồng Tháp
1501,28556,BHX_HCM_TNH - Tân Nhựt,1027,Thành phố Hồ Chí Minh
1502,15603,BHX_CTH_NKI - 69A Hoàng Văn Thụ,1032,Thành phố Cần Thơ
1503,8540,BHX_HGI_VTH - Thửa 32 Nguyễn Văn Trỗi,1032,Thành phố Cần Thơ
1504,2579,BHX_HCM_Q12 - 62A Trần Thị Cờ,1027,Thành phố Hồ Chí Minh
1505,3112,BHX_HCM_BCH - G15/29A Láng Le Bàu Cò,1027,Thành phố Hồ Chí Minh
1506,6282,BHX_BLI_VLO - Tam Hưng (Vĩnh Hưng),1033,Tỉnh Cà Mau
1507,9919,BHX_CTH_NKI - Tầm Vu,1032,Thành phố Cần Thơ
1508,14517,BHX_HCM_TDU - 167 Đường Số 11,1027,Thành phố Hồ Chí Minh
1509,6596,BHX_KGI_GRI - Biện Cui (Chợ Bàn Tân Định),1031,Tỉnh An Giang
1510,28926,BHX_HYE_VTH -  Vũ Thư ( Chợ Thẫm),1013,Tỉnh Hưng Yên
1511,5282,BHX_KGI_RGI - 18 Trần Quang Khải,1031,Tỉnh An Giang
1512,14937,BHX_HUE_THO - 114 Trường Chinh,1019,Thành phố Huế
1513,28730,BHX_NBI_MTH - Trực Thái,1014,Tỉnh Ninh Bình
1514,10495,BHX_AGI_CMO - Long Điền A,1031,Tỉnh An Giang
1515,4941,BHX_BTR_MCN - Thửa 136 Hội Yên,1030,Tỉnh Vĩnh Long
1516,28856,BHX_HCM_DAN -Kho Nhà Cung Cấp LOSCAM - CN Bình Dương,1027,Thành phố Hồ Chí Minh
1517,28610,BHX_HYE_TLA -  579 Lý Bôn,1013,Tỉnh Hưng Yên
1518,9155,BHX_HCM_BCH - D2/53/1 Quốc Lộ 50,1027,Thành phố Hồ Chí Minh
1519,4540,BHX_CTH_VTH - Lô B2 TTTM Vĩnh Thạnh,1032,Thành phố Cần Thơ
1520,3853,BHX_HCM_TDU - 64 Đường số 7 Phước Bình,1027,Thành phố Hồ Chí Minh
1521,14682,BHX_HTI_THA - Chợ Thạch Hà,1017,Tỉnh Hà Tĩnh
1522,15049,BHX_BTH_DLI - Mê Pu,1025,Tỉnh Lâm Đồng
1523,15457,BHX_HUE_HTH - 985 Nguyễn Tất Thành,1019,Thành phố Huế
1524,14848,BHX_HCM_HMO - 61 Trưng Nữ Vương OFF,1027,Thành phố Hồ Chí Minh
1525,7718,BHX_CMA_DDO - Cái Keo (Quách Phẩm),1033,Tỉnh Cà Mau
1526,4892,BHX_HCM_CCH - 579F TL15 Tân Thạnh Đông,1027,Thành phố Hồ Chí Minh
1527,14179,BHX_QNA_DLO - Đại Minh,1020,Thành phố Đà Nẵng
1528,6976,BHX_LAN_DHO - Sò Đo (Hậu Nghĩa),1028,Tỉnh Tây Ninh
1529,6690,BHX_KGI_RGI - 94 Quang Trung,1031,Tỉnh An Giang
1530,4971,BHX_DON_BHO - 277 Khu phố 5 Tân Hiệp,1026,Tỉnh Đồng Nai
1531,4291,BHX_TNI_TBA - Thửa 790-1100 An Bình,1028,Tỉnh Tây Ninh
1532,15609,BHX_THO_NSO - Hải Thượng,1015,Tỉnh Thanh Hóa
1533,27960,BHX_HTI_CDU - Chợ Vực,1017,Tỉnh Hà Tĩnh
1534,5309,BHX_AGI_APH - Thửa 11 Long Bình,1031,Tỉnh An Giang
1535,7686,BHX_DNG_DRL - DT685 Nghĩa Thắng,1025,Tỉnh Lâm Đồng
1536,14330,BHX_QNA_NTH - Tam Nghĩa,1020,Thành phố Đà Nẵng
1537,28626,BHX_NBI_DHL - Đông Hoa Lư ( Chợ Bợi ),1014,Tỉnh Ninh Bình
1538,4877,BHX_AGI_PTA - Thửa 106 Phú Mỹ,1031,Tỉnh An Giang
1539,28658,BHX_DTH_LHU - Long Hưng (Chợ Bưng),1029,Tỉnh Đồng Tháp
1540,14562,BHX_CTH_NKI - 128 Đường 3 Tháng 2,1032,Thành phố Cần Thơ
1541,15594,BHX_THO_THO - Nguyễn Trãi,1015,Tỉnh Thanh Hóa
1542,6135,BHX_STR_VCH - Thửa 606 Lai Hòa,1032,Thành phố Cần Thơ
1543,1633,BHX_HCM_BTA - 103 Mã Lò,1027,Thành phố Hồ Chí Minh
1544,5951,BHX_BDU_BBA - Thửa 257 Hưng Hòa,1027,Thành phố Hồ Chí Minh
1545,15732,BHX_DLA_CDA - Cuôr Đăng,1024,Tỉnh Đắk Lắk
1546,28044,BHX_HCM_SGO - 76 Nguyễn Văn Thủ,1027,Thành phố Hồ Chí Minh
1547,30078,BHX_HCM_TPH - 196 Độc Lập,1027,Thành phố Hồ Chí Minh
1548,4677,BHX_HCM_BCH - F7/9 Trần Văn Giàu,1027,Thành phố Hồ Chí Minh
1549,14298,BHX_DON_LTH - Văn Hải,1026,Tỉnh Đồng Nai
1550,15429,BHX_HGI_VTH - Kho Lạnh Thốt Nốt (HUB),1032,Thành phố Cần Thơ
1551,28295,BHX_AGI_CLG - Mỹ Hiệp,1031,Tỉnh An Giang
1552,6192,BHX_TGI_CLA - Bình Thuận (Tam Bình),1029,Tỉnh Đồng Tháp
1553,5217,BHX_CTH_NKI - 110 Nguyễn Thị Minh Khai (Chợ An Lạc),1032,Thành phố Cần Thơ
1554,4440,"BHX_BTR_CTH - Thửa 203, 204 Tiên Thủy",1030,Tỉnh Vĩnh Long
1555,6117,BHX_HCM_Q08 - 1879 Phạm Thế Hiển,1027,Thành phố Hồ Chí Minh
1556,4395,BHX_DON_NTR - Tổ 9 Ấp 3 Hiệp Phước,1026,Tỉnh Đồng Nai
1557,8927,BHX_HCM_BTA - 228 Lê Văn Quới,1027,Thành phố Hồ Chí Minh
1558,28137,BHX_TNI_BMI - Kho Đóng Gói Tây Ninh (HUB),1028,Tỉnh Tây Ninh
1559,28553,BHX_NAN_VPH - Nguyễn Trãi,1016,Tỉnh Nghệ An
1560,9941,BHX_DON_CMY - Bảo Bình,1026,Tỉnh Đồng Nai
1561,2477,BHX_HCM_HMO - 23/1A Ấp 6 Xuân Thới Sơn,1027,Thành phố Hồ Chí Minh
1562,3825,BHX_HCM_HMO - 26/2 Đông Lân,1027,Thành phố Hồ Chí Minh
1563,28308,BHX_DON_DQU - Gia Canh,1026,Tỉnh Đồng Nai
1564,30031,BHX_KGI_CTH - Kho Đóng Gói Kiên Giang (HUB),1031,Tỉnh An Giang
1565,15510,BHX_BRV_VTA - Lưu Chí Hiếu,1027,Thành phố Hồ Chí Minh
1566,15110,BHX_LAN_TTH - Mỹ Thạnh,1028,Tỉnh Tây Ninh
1567,6880,BHX_CTH_BTH - 8 Đồng Văn Cống,1032,Thành phố Cần Thơ
1568,14846,BHX_HCM_BCH - khu Dân Cư 13C,1027,Thành phố Hồ Chí Minh
1569,28573,BHX_DON_LHU - Nguyễn Văn Tỏ,1026,Tỉnh Đồng Nai
1570,8873,BHX_AGI_TBI - An Hảo,1031,Tỉnh An Giang
1571,5154,BHX_BDU_TAN - Thửa 63 Khu Phố Bình Phú,1027,Thành phố Hồ Chí Minh
1572,13837,BHX_CTH_PDI - Trường Long,1032,Thành phố Cần Thơ
1573,6496,BHX_CMA_DDO - Tạ An Khương,1033,Tỉnh Cà Mau
1574,6376,BHX_DLA_BHO - Bình Thành 5 (Bình Thuận),1024,Tỉnh Đắk Lắk
1575,7250,BHX_KGI_RGI - 18B Nguyễn Cư Trinh Nối Dài,1031,Tỉnh An Giang
1576,14740,BHX_HCM_GVA - 855 Thống Nhất,1027,Thành phố Hồ Chí Minh
1577,8750,BHX_BRV_VTA - 164 Bình Giã,1027,Thành phố Hồ Chí Minh
1578,3983,BHX_BDU_TAN - 213/1 Thủ Khoa Huân,1027,Thành phố Hồ Chí Minh
1579,29753,BHX_HCM_VTA - Visip 2A Mở Rộng,1027,Thành phố Hồ Chí Minh
1580,5120,BHX_DTH_THO - Thửa 71 Sa Rài,1029,Tỉnh Đồng Tháp
1581,13616,BHX_HCM_Q01 - 54 Bà Lê Chân,1027,Thành phố Hồ Chí Minh
1582,5017,BHX_AGI_CMO - Thửa 4396 Long Hòa,1031,Tỉnh An Giang
1583,8881,BHX_LAN_DHO - Thửa 499 Đức Lập Thượng,1028,Tỉnh Tây Ninh
1584,27943,BHX_HUE_TXU -  485 Bùi Thị Xuân,1019,Thành phố Huế
1585,4134,BHX_HCM_Q10 - 97 Hòa Hưng,1027,Thành phố Hồ Chí Minh
1586,28892,BHX_LDO_XHU - 71 Trương Công Định,1025,Tỉnh Lâm Đồng
1587,14375,BHX_HCM_Q06 - 56A Lê Quang Sung,1027,Thành phố Hồ Chí Minh
1588,6184,BHX_HCM_TDU - 2/1 Lã Xuân Oai,1027,Thành phố Hồ Chí Minh
1589,14929,BHX_NAN_VIN - Nghi Thái,1016,Tỉnh Nghệ An
1590,4450,BHX_TNI_CTH - Thửa 470 Khu phố 2 (Chợ Cao Xá),1028,Tỉnh Tây Ninh
1591,12797,BHX_BTR_GTR - Tân Hào,1030,Tỉnh Vĩnh Long
1592,6672,BHX_TNI_TBA - Lộc An (Trảng Bàng),1028,Tỉnh Tây Ninh
1593,10320,BHX_DLA_KBU - Pơng Drang,1024,Tỉnh Đắk Lắk
1594,5094,BHX_CTH_OMO - 1094 QL91 Châu Văn Liêm,1032,Thành phố Cần Thơ
1595,202,BHX_HCM_BTA - 473/4A Tỉnh Lộ 10,1027,Thành phố Hồ Chí Minh
1596,30027,BHX_HCM_VTA - đường N11,1027,Thành phố Hồ Chí Minh
1597,4412,BHX_LAN_TAN - Thửa 27 Phường 5,1028,Tỉnh Tây Ninh
1598,28559,BHX_CTH_XPH - Xà Phiên,1032,Thành phố Cần Thơ
1599,4219,BHX_BDU_TDM - Thửa 99-100 Phú Thọ (Chợ Võ Minh Đức),1027,Thành phố Hồ Chí Minh
1600,6379,BHX_CMA_CMA - Bà Điều (Lý Văn Lâm),1033,Tỉnh Cà Mau
1601,30342,BHX_HCM_BTA - Kho Đóng Gói Vĩnh Lộc (HUB),1027,Thành phố Hồ Chí Minh
1602,28288,BHX_HYE_DQU - Đông Quan,1013,Tỉnh Hưng Yên
1603,9995,BHX_BTH_HTB - Hàm Hiệp,1025,Tỉnh Lâm Đồng
1604,7104,BHX_LDO_BLA - Quốc Lộ 55 Lộc Thành,1025,Tỉnh Lâm Đồng
1605,14764,BHX_HUE_QDI - Nguyễn Vịnh,1019,Thành phố Huế
1606,15521,BHX_HCM_Q07 - 70/3 BisTân Mỹ,1027,Thành phố Hồ Chí Minh
1607,14690,BHX_BDU_BCA - Kho Lạnh Trần Đại Nghĩa (HUB),1027,Thành phố Hồ Chí Minh
1608,7670,BHX_HCM_TPH - 173 Thoại Ngọc Hầu,1027,Thành phố Hồ Chí Minh
1609,7667,BHX_LDO_BLA - Thửa 336 Lộc Nam,1025,Tỉnh Lâm Đồng
1610,6774,BHX_LAN_CDU - Long Hựu Đông (Chợ Kinh Nước Mặn),1028,Tỉnh Tây Ninh
1611,4641,BHX_TGI_CGA - Thửa 305 Bình Phú Quới,1029,Tỉnh Đồng Tháp
1612,13799,BHX_HCM_Q07 - 97 Đường 79,1027,Thành phố Hồ Chí Minh
1613,6586,BHX_HCM_HMO - 173A Đặng Thúc Vịnh,1027,Thành phố Hồ Chí Minh
1614,6865,BHX_LAN_VHU - Khu Phố 4 Vĩnh Hưng,1028,Tỉnh Tây Ninh
1615,6590,BHX_BTR_MCB - Phước Mỹ Trung (Ngã 3 Bền),1030,Tỉnh Vĩnh Long
1616,28830,BHX_HYE_THD - Bùi Thị Xuân,1013,Tỉnh Hưng Yên
1617,3589,BHX_HCM_TDU - 1267 Tỉnh Lộ 43,1027,Thành phố Hồ Chí Minh
1618,3771,BHX_HCM_BTH - 134 Đường D1,1027,Thành phố Hồ Chí Minh
1619,14273,BHX_QNA_TPH - Tiên Bình,1020,Thành phố Đà Nẵng
1620,3111,BHX_HCM_Q12 - Số 4-6 Đường APĐ01 (An Phú Đông),1027,Thành phố Hồ Chí Minh
1621,28889,BHX_NBI_LTH - Lai Thành,1014,Tỉnh Ninh Bình
1622,4901,BHX_BRV_VTA - 596 Trương Công Định,1027,Thành phố Hồ Chí Minh
1623,28644,BHX_LDO_THI - Tà Hine,1025,Tỉnh Lâm Đồng
1624,6086,BHX_BRV_XMO - 224/6 Phước Hòa (Phước Bửu),1027,Thành phố Hồ Chí Minh
1625,4821,BHX_AGI_CMO - Thửa 34 Hội An,1031,Tỉnh An Giang
1626,6602,BHX_VLO_LHO - Thanh Đức (Ngã 4 Phà Đình Khao),1030,Tỉnh Vĩnh Long
1627,4761,BHX_CTH_OMO - Thửa 23 Thới Long,1032,Thành phố Cần Thơ
1628,28943,BHX_NBI_DVA - Thần Nữ,1014,Tỉnh Ninh Bình
1629,5686,BHX_KGI_ABI - Ấp Bảy Chợ,1031,Tỉnh An Giang
1630,14723,BHX_THO_QXU - Tố Hữu,1015,Tỉnh Thanh Hóa
1631,14582,BHX_NAN_VIN - 81 Đốc Thiết,1016,Tỉnh Nghệ An
1632,28005,BHX_VLO_NLO - Nhị Long,1030,Tỉnh Vĩnh Long
1633,6258,BHX_HGI_CTH - Đông Thạnh (Chợ Cái Chanh),1032,Thành phố Cần Thơ
1634,6971,BHX_LAN_MHO - Ấp 2 Bình Phong Thạnh,1028,Tỉnh Tây Ninh
1635,28061,BHX_THO_TTR - Tiên Trang,1015,Tỉnh Thanh Hóa
1636,15755,BHX_DTH_THC - Chiến Thắng,1029,Tỉnh Đồng Tháp
1637,14831,BHX_KHH_CRA - Cam Linh,1023,Tỉnh Khánh Hòa
1638,14394,BHX_BDI_HNH - Hoài Hương,1022,Tỉnh Gia Lai
1639,1523,BHX_HCM_BTA - Kho DC Vĩnh Lộc (Đổi -Trả NCC),1027,Thành phố Hồ Chí Minh
1640,8018,BHX_DNG_GNG - Chu Văn An,1025,Tỉnh Lâm Đồng
1641,30143,BHX_DON_LKH - Hoàng Diệu,1026,Tỉnh Đồng Nai
1642,4499,BHX_LAN_CDU - Thửa 118 Cần Đước,1028,Tỉnh Tây Ninh
1643,14123,BHX_QNA_NTH - Diêm Phổ,1020,Thành phố Đà Nẵng
1644,9138,BHX_HCM_TDU - 80 Ngô Chí Quốc,1027,Thành phố Hồ Chí Minh
1645,7033,BHX_DLA_EHL - Thôn 3 Ea Ral,1024,Tỉnh Đắk Lắk
1646,15563,BHX_QBI_DHO - Kho Thịt Cá ITL Đà Nẵng (HUB),1018,Tỉnh Quảng Trị
1647,14718,BHX_KGI_CTH - Bến Xe Rạch Sỏi,1031,Tỉnh An Giang
1648,9498,BHX_AGI_CPH - Mỹ Đức,1031,Tỉnh An Giang
1649,6768,BHX_BRV_XMO - Bình An (Bình Châu),1027,Thành phố Hồ Chí Minh
1650,5134,BHX_BTH_TLI - Thửa 105 Lạc Tánh,1025,Tỉnh Lâm Đồng
1651,6139,BHX_VLO_VLO - 6 Phó Cơ Điều,1030,Tỉnh Vĩnh Long
1652,6732,BHX_DON_LTH - Ấp 6 Tân Hiệp,1026,Tỉnh Đồng Nai
1653,15516,BHX_HUE_PXU - 17 Tản Đà,1019,Thành phố Huế
1654,8798,BHX_BDU_PGI - Bình Thắng (An Bình),1027,Thành phố Hồ Chí Minh
1655,6492,BHX_BLI_BLI - 328/29A Cao Văn Lầu,1033,Tỉnh Cà Mau
1656,6238,BHX_KGI_KLU - Quốc Lộ 80 (Ngã Ba),1031,Tỉnh An Giang
1657,1532,BHX_HCM_BTA - 601 Tên Lửa,1027,Thành phố Hồ Chí Minh
1658,3915,BHX_DON_BHO - 203 Bùi Văn Hòa,1026,Tỉnh Đồng Nai
1659,7758,BHX_HCM_GVA - 2 Lê Lợi,1027,Thành phố Hồ Chí Minh
1660,14388,BHX_QNA_HAN - 342 Cửa Đại,1020,Thành phố Đà Nẵng
1661,15625,BHX_HCM_Q07 - KDC Phú Mỹ,1027,Thành phố Hồ Chí Minh
1662,6777,BHX_DON_TBO - 235 Yên Thế,1026,Tỉnh Đồng Nai
1663,14135,BHX_HCM_TDU - 314 Võ Văn Hát,1027,Thành phố Hồ Chí Minh
1664,6429,BHX_CMA_CNU - Khóm 2 Cái Nước,1033,Tỉnh Cà Mau
1665,4745,BHX_HCM_BTH - 8 Bình Lợi,1027,Thành phố Hồ Chí Minh
1666,4771,BHX_DTH_TMU - Thửa 166 Mỹ An,1029,Tỉnh Đồng Tháp
1667,14558,BHX_KGI_GRI - Giồng Riềng,1031,Tỉnh An Giang
1668,14321,BHX_BDI_HNH - Tam Quan Bắc,1022,Tỉnh Gia Lai
1669,14454,BHX_QTR_DHA - 78 Lý Thường Kiệt,1018,Tỉnh Quảng Trị
1670,28646,BHX_AGI_VHO - Nhà Ngang,1031,Tỉnh An Giang
1671,27989,BHX_DLA_THO - Mỹ Thạnh Trung 1,1024,Tỉnh Đắk Lắk
1672,4979,BHX_HGI_PHI - Thửa 192 Tân Hiệp,1032,Thành phố Cần Thơ
1673,6878,BHX_LAN_DHO - Đức Hạnh 2 (Đức Lập Hạ),1028,Tỉnh Tây Ninh
1674,13415,BHX_HCM_BTA - Kho Trả NCC AUTOMATED COLD STORE,1027,Thành phố Hồ Chí Minh
1675,15601,BHX_HCM_BCH - Lại Hùng Cường,1027,Thành phố Hồ Chí Minh
1676,9491,BHX_HCM_CCH - Tân Thông Hội,1027,Thành phố Hồ Chí Minh
1677,14265,BHX_HCM_Q07 - 41 Đường N1,1027,Thành phố Hồ Chí Minh
1678,29941,BHX_HCM_LTR - 158B Nguyễn Duy Trinh,1027,Thành phố Hồ Chí Minh
1679,4593,BHX_HCM_CCH - Số 847 Tỉnh Lộ 7,1027,Thành phố Hồ Chí Minh
1680,5010,BHX_DON_DQU - Số 1 ĐT763 Suối Nho,1026,Tỉnh Đồng Nai
1681,13984,BHX_HCM_Q07 - 95-97 Đường số 15,1027,Thành phố Hồ Chí Minh
1682,28798,BHX_NBI_YYE - Vạn Điểm,1014,Tỉnh Ninh Bình
1683,28095,BHX_AGI_VXU - Vĩnh Xương,1031,Tỉnh An Giang
1684,10137,BHX_HCM_BTA - 199 Trần Thanh Mại,1027,Thành phố Hồ Chí Minh
1685,1864,BHX_HCM_BTA - 18 Phạm Đăng Giảng,1027,Thành phố Hồ Chí Minh
1686,4991,BHX_BPH_DXO - Thửa 383 QL14 Tân Thành,1026,Tỉnh Đồng Nai
1687,6130,BHX_TNI_GDA - Ấp 4 Bàu Đồn,1028,Tỉnh Tây Ninh
1688,9556,BHX_HCM_TDU - 141 Đỗ Xuân Hợp (HUB),1027,Thành phố Hồ Chí Minh
1689,6558,BHX_DON_XLO - 378 Trung Tín (Xuân Trường),1026,Tỉnh Đồng Nai
1690,5152,BHX_STR_KSA - 06 Hương Lộ 6 (Chợ Kế Sách),1032,Thành phố Cần Thơ
1691,9416,BHX_HCM_HMO - 232 Phan Văn Hớn,1027,Thành phố Hồ Chí Minh
1692,14553,BHX_NAN_NDA - Nam Đàn,1016,Tỉnh Nghệ An
1693,15647,BHX_DON_LKH - Ngô Quyền,1026,Tỉnh Đồng Nai
1694,15659,BHX_HTI_CLO - Can Lộc ( QL1A),1017,Tỉnh Hà Tĩnh
1695,14126,BHX_QNG_TNG - La Hà,1021,Tỉnh Quảng Ngãi
1696,6370,BHX_HCM_BTA - 27 Đường Số 5,1027,Thành phố Hồ Chí Minh
1697,9734,BHX_LDO_DTR - Hiệp Thạnh,1025,Tỉnh Lâm Đồng
1698,13741,BHX_HCM_Q07 - 32 Đường số 6,1027,Thành phố Hồ Chí Minh
1699,15085,BHX_DNO_DRL - Đắk Sin,1025,Tỉnh Lâm Đồng
1700,6109,BHX_LDO_BLO - 20 Nguyễn Công Trứ,1025,Tỉnh Lâm Đồng
1701,6040,BHX_DON_LTH - Long Phú (Phước Thái),1026,Tỉnh Đồng Nai
1702,14996,BHX_GLA_AYU - 157 Lê Hồng Phong,1022,Tỉnh Gia Lai
1703,14660,BHX_NAN_VIN - Hưng Lộc ( Chợ Cọi),1016,Tỉnh Nghệ An
1704,9984,BHX_HCM_Q12 - 88 Vườn Lài Nối Dài,1027,Thành phố Hồ Chí Minh
1705,10506,BHX_KGI_RGI -  An Hoà,1031,Tỉnh An Giang
1706,28664,BHX_QNG_TPH - Kho DC Quảng Ngãi (Đổi -Trả NCC),1021,Tỉnh Quảng Ngãi
1707,27956,BHX_DNA_HXU - 315-317 Văn Tiến Dũng,1020,Thành phố Đà Nẵng
1708,14757,BHX_THO_THO - 25-27 Trường Thi,1015,Tỉnh Thanh Hóa
1709,9288,BHX_BTH_HTB - Ma Lâm,1025,Tỉnh Lâm Đồng
1710,4998,BHX_DON_VCU - 22 Đường 767 Vĩnh An,1026,Tỉnh Đồng Nai
1711,15714,BHX_NAN_THO - Nghĩa Xuân,1016,Tỉnh Nghệ An
1712,28600,BHX_NAN_ACH - Diễn Trung ( Chợ Chiều ),1016,Tỉnh Nghệ An
1713,28627,BHX_GLA_IKO - Ia Ko,1022,Tỉnh Gia Lai
1714,10125,BHX_HCM_BTA - 532 Tỉnh Lộ 10,1027,Thành phố Hồ Chí Minh
1715,6593,BHX_CTH_NKI - 36/46 Trần Việt Châu (Chợ An Hòa),1032,Thành phố Cần Thơ
1716,14381,BHX_HCM_Q10 - F4-F4C Trường Sơn,1027,Thành phố Hồ Chí Minh
1717,5452,BHX_BLI_HDA - Ấp Nội Ô Ngan Dừa,1033,Tỉnh Cà Mau
1718,28713,BHX_NBI_HXU - Hải Hoà,1014,Tỉnh Ninh Bình
1719,28752,BHX_NAN_QMA - Quỳnh Xuân,1016,Tỉnh Nghệ An
1720,14754,BHX_DNA_TKH - 50 Phạm Văn Nghị,1020,Thành phố Đà Nẵng
1721,28030,BHX_HCM_TMT - 48A Trung Mỹ Tây 2A,1027,Thành phố Hồ Chí Minh
1722,4548,BHX_HCM_CCH - 130 Nguyễn Văn Khạ,1027,Thành phố Hồ Chí Minh
1723,28812,BHX_CMA_TPH - Chợ Hội,1033,Tỉnh Cà Mau
1724,15219,BHX_BLI_VLO - Kho Lạnh Thốt Nốt (HUB),1033,Tỉnh Cà Mau
1725,4534,BHX_VLO_VLI - 160K Nam Kỳ Khởi Nghĩa (Chợ Vũng Liêm),1030,Tỉnh Vĩnh Long
1726,8346,BHX_BDU_DAN - Thửa 4226 Đông B,1027,Thành phố Hồ Chí Minh
1727,9215,BHX_HCM_BTA - 36 Đường số 54,1027,Thành phố Hồ Chí Minh
1728,27905,BHX_HCM_BCH - Lovera Vista,1027,Thành phố Hồ Chí Minh
1729,28542,BHX_HYE_LDA - Kho Nhập Khẩu Đổi Trả (AJHY),1013,Tỉnh Hưng Yên
1730,28715,BHX_CMA_VMY - Vĩnh Bình,1033,Tỉnh Cà Mau
1731,15816,BHX_DON_BPH - Bình Phước,1026,Tỉnh Đồng Nai
1732,27973,BHX_HCM_TAN - 04 Lê Văn Khương,1027,Thành phố Hồ Chí Minh
1733,1374,BHX_HCM_BTA - 201 Gò Xoài,1027,Thành phố Hồ Chí Minh
1734,15218,BHX_CMA_CMA - Kho Lạnh Thốt Nốt (HUB),1033,Tỉnh Cà Mau
1735,14555,BHX_HCM_Q12 - TX13,1027,Thành phố Hồ Chí Minh
1736,28253,BHX_HTI_TLA - Thạch Lạc,1017,Tỉnh Hà Tĩnh
1737,8535,BHX_HCM_BCH - Thửa 436 (Chợ Phú Lạc),1027,Thành phố Hồ Chí Minh
1738,2333,BHX_HCM_HMO - 35/1B Phan Văn Hớn,1027,Thành phố Hồ Chí Minh
1739,15114,BHX_THO_THO - Đông Sơn,1015,Tỉnh Thanh Hóa
1740,14150,BHX_QNA_DBA - Điện Ngọc,1020,Thành phố Đà Nẵng
1741,15737,BHX_GLA_IGR - 319 Hùng Vương,1022,Tỉnh Gia Lai
1742,30075,BHX_HCM_TKH - Tô Vĩnh Diện,1027,Thành phố Hồ Chí Minh
1743,4893,BHX_HCM_NBE - 23/1B Huỳnh Tấn Phát,1027,Thành phố Hồ Chí Minh
1744,6996,BHX_TGI_GCD - 61 Ấp Chợ (Chợ Tân Thành),1029,Tỉnh Đồng Tháp
1745,5815,BHX_TNI_TCH - Ấp Tân Tây (Chợ Tân Hưng),1028,Tỉnh Tây Ninh
1746,15586,BHX_QTR_BTR - TDP Phú Quý,1018,Tỉnh Quảng Trị
1747,2535,BHX_HCM_Q12 - 10A/2 Trung Mỹ Tây,1027,Thành phố Hồ Chí Minh
1748,8349,BHX_BRV_TTH - Thửa số 403 Phú Mỹ,1027,Thành phố Hồ Chí Minh
1749,28179,BHX_NBI_TDI - Trần Phú,1014,Tỉnh Ninh Bình
1750,15003,BHX_DON_NTR - Hiệp Phước,1026,Tỉnh Đồng Nai
1751,14668,BHX_DTH_HNG - Thường Phước 1,1029,Tỉnh Đồng Tháp
1752,28220,BHX_GLA_PTU -  Phú Túc,1022,Tỉnh Gia Lai
1753,5151,BHX_STR_CLD - Thửa 40 Cù Lao Dung,1032,Thành phố Cần Thơ
1754,7279,BHX_HCM_BCH - F1/59A Vĩnh Lộc A,1027,Thành phố Hồ Chí Minh
1755,7201,BHX_KHH_DKH - Kho DC Diên Khánh (Đổi -Trả NCC),1023,Tỉnh Khánh Hòa
1756,5139,BHX_BLI_BLI - 01 Ninh Bình,1033,Tỉnh Cà Mau
1757,7918,BHX_BDU_DAN - Thửa 295 Tân Đông Hiệp,1027,Thành phố Hồ Chí Minh
